"","timeslot","colony","treatment","similarity","target_color","target_concentration","companion_color","companion_concentration","species","total_visitation","flowertype","number_individuals","relative_target_visitation","date","start_time_of_experiment","temp_at_start_of_experiment","comments","id","attractiveness"
"2406",12,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",61,"target",0,0.0819672131147541,"2025-02-15","10:26",24,"","11_6","high"
"2407",12,"11","6","Dissimilar","orange",10,"light_blue","40","stingless",61,"companion",56,0.0819672131147541,"2025-02-15","10:26",24,"","11_6","high"
"2408",12,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",61,"companion",0,0.0819672131147541,"2025-02-15","10:26",24,"","11_6","high"
"2409",11,"11","6","Dissimilar","orange",10,"light_blue","40","stingless",54,"target",5,0.0925925925925926,"2025-02-15","10:26",24,"","11_6","high"
"2410",11,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",54,"target",0,0.0925925925925926,"2025-02-15","10:26",24,"","11_6","high"
"2411",11,"11","6","Dissimilar","orange",10,"light_blue","40","stingless",54,"companion",49,0.0925925925925926,"2025-02-15","10:26",24,"","11_6","high"
"2412",11,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",54,"companion",1,0.0925925925925926,"2025-02-15","10:26",24,"","11_6","high"
"2413",10,"11","6","Dissimilar","orange",10,"light_blue","40","stingless",77,"target",8,0.103896103896104,"2025-02-15","10:26",24,"","11_6","high"
"2414",10,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",77,"target",0,0.103896103896104,"2025-02-15","10:26",24,"","11_6","high"
"2415",10,"11","6","Dissimilar","orange",10,"light_blue","40","stingless",77,"companion",69,0.103896103896104,"2025-02-15","10:26",24,"","11_6","high"
"2416",10,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",77,"companion",0,0.103896103896104,"2025-02-15","10:26",24,"","11_6","high"
"2417",9,"11","6","Dissimilar","orange",10,"light_blue","40","stingless",74,"target",6,0.0810810810810811,"2025-02-15","10:26",24,"","11_6","high"
"2418",9,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",74,"target",0,0.0810810810810811,"2025-02-15","10:26",24,"","11_6","high"
"2419",9,"11","6","Dissimilar","orange",10,"light_blue","40","stingless",74,"companion",68,0.0810810810810811,"2025-02-15","10:26",24,"","11_6","high"
"2420",9,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",74,"companion",0,0.0810810810810811,"2025-02-15","10:26",24,"","11_6","high"
"2421",8,"11","6","Dissimilar","orange",10,"light_blue","40","stingless",70,"target",5,0.0714285714285714,"2025-02-15","10:26",24,"","11_6","high"
"2422",8,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",70,"target",0,0.0714285714285714,"2025-02-15","10:26",24,"","11_6","high"
"2423",8,"11","6","Dissimilar","orange",10,"light_blue","40","stingless",70,"companion",65,0.0714285714285714,"2025-02-15","10:26",24,"","11_6","high"
"2424",8,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",70,"companion",0,0.0714285714285714,"2025-02-15","10:26",24,"","11_6","high"
"2425",7,"11","6","Dissimilar","orange",10,"light_blue","40","stingless",66,"target",14,0.212121212121212,"2025-02-15","10:26",24,"","11_6","high"
"2426",7,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",66,"target",0,0.212121212121212,"2025-02-15","10:26",24,"","11_6","high"
"2427",7,"11","6","Dissimilar","orange",10,"light_blue","40","stingless",66,"companion",52,0.212121212121212,"2025-02-15","10:26",24,"","11_6","high"
"2428",7,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",66,"companion",0,0.212121212121212,"2025-02-15","10:26",24,"","11_6","high"
"2429",6,"11","6","Dissimilar","orange",10,"light_blue","40","stingless",67,"target",5,0.0746268656716418,"2025-02-15","10:26",24,"","11_6","high"
"2430",6,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",67,"target",0,0.0746268656716418,"2025-02-15","10:26",24,"","11_6","high"
"2431",6,"11","6","Dissimilar","orange",10,"light_blue","40","stingless",67,"companion",62,0.0746268656716418,"2025-02-15","10:26",24,"","11_6","high"
"2432",6,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",67,"companion",0,0.0746268656716418,"2025-02-15","10:26",24,"","11_6","high"
"2433",5,"11","6","Dissimilar","orange",10,"light_blue","40","stingless",41,"target",4,0.0975609756097561,"2025-02-15","10:26",24,"","11_6","high"
"2434",5,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",41,"target",0,0.0975609756097561,"2025-02-15","10:26",24,"","11_6","high"
"2435",5,"11","6","Dissimilar","orange",10,"light_blue","40","stingless",41,"companion",37,0.0975609756097561,"2025-02-15","10:26",24,"","11_6","high"
"2436",5,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",41,"companion",0,0.0975609756097561,"2025-02-15","10:26",24,"","11_6","high"
"2437",4,"11","6","Dissimilar","orange",10,"light_blue","40","stingless",33,"target",10,0.303030303030303,"2025-02-15","10:26",24,"","11_6","high"
"2438",4,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",33,"target",0,0.303030303030303,"2025-02-15","10:26",24,"","11_6","high"
"2439",4,"11","6","Dissimilar","orange",10,"light_blue","40","stingless",33,"companion",23,0.303030303030303,"2025-02-15","10:26",24,"","11_6","high"
"2440",4,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",33,"companion",0,0.303030303030303,"2025-02-15","10:26",24,"","11_6","high"
"2441",3,"11","6","Dissimilar","orange",10,"light_blue","40","stingless",17,"target",7,0.411764705882353,"2025-02-15","10:26",24,"","11_6","high"
"2442",3,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",17,"target",0,0.411764705882353,"2025-02-15","10:26",24,"","11_6","high"
"2443",3,"11","6","Dissimilar","orange",10,"light_blue","40","stingless",17,"companion",10,0.411764705882353,"2025-02-15","10:26",24,"","11_6","high"
"2444",3,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",17,"companion",0,0.411764705882353,"2025-02-15","10:26",24,"","11_6","high"
"2445",2,"11","6","Dissimilar","orange",10,"light_blue","40","stingless",9,"target",3,0.333333333333333,"2025-02-15","10:26",24,"","11_6","high"
"2446",2,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",9,"target",0,0.333333333333333,"2025-02-15","10:26",24,"","11_6","high"
"2447",2,"11","6","Dissimilar","orange",10,"light_blue","40","stingless",9,"companion",6,0.333333333333333,"2025-02-15","10:26",24,"","11_6","high"
"2448",2,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",9,"companion",0,0.333333333333333,"2025-02-15","10:26",24,"","11_6","high"
"2449",1,"11","6","Dissimilar","orange",10,"light_blue","40","stingless",5,"target",3,0.6,"2025-02-15","10:25",24,"","11_6","high"
"2450",1,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",5,"target",0,0.6,"2025-02-15","10:25",24,"","11_6","high"
"2451",1,"11","6","Dissimilar","orange",10,"light_blue","40","stingless",5,"companion",2,0.6,"2025-02-15","10:25",24,"","11_6","high"
"2452",1,"11","6","Dissimilar","orange",10,"light_blue","40","honeybee",5,"companion",0,0.6,"2025-02-15","10:25",24,"","11_6","high"
"2453",12,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",10,"target",1,0.1,"2025-02-15","10:26",24,"","10_6","high"
"2454",12,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",10,"target",0,0.1,"2025-02-15","10:26",24,"","10_6","high"
"2455",12,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",10,"companion",9,0.1,"2025-02-15","10:26",24,"","10_6","high"
"2456",12,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",10,"companion",1,0.1,"2025-02-15","10:26",24,"","10_6","high"
"2457",11,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",15,"target",0,0,"2025-02-15","10:26",24,"","10_6","high"
"2458",11,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",15,"target",0,0,"2025-02-15","10:26",24,"","10_6","high"
"2459",11,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",15,"companion",15,0,"2025-02-15","10:26",24,"","10_6","high"
"2460",11,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",15,"companion",0,0,"2025-02-15","10:26",24,"","10_6","high"
"2461",10,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",13,"target",4,0.307692307692308,"2025-02-15","10:26",24,"","10_6","high"
"2462",10,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",13,"target",0,0.307692307692308,"2025-02-15","10:26",24,"","10_6","high"
"2463",10,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",13,"companion",9,0.307692307692308,"2025-02-15","10:26",24,"","10_6","high"
"2464",10,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",13,"companion",0,0.307692307692308,"2025-02-15","10:26",24,"","10_6","high"
"2465",9,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",11,"target",4,0.363636363636364,"2025-02-15","10:26",24,"","10_6","high"
"2466",9,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",11,"target",0,0.363636363636364,"2025-02-15","10:26",24,"","10_6","high"
"2467",9,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",11,"companion",7,0.363636363636364,"2025-02-15","10:26",24,"","10_6","high"
"2468",9,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",11,"companion",0,0.363636363636364,"2025-02-15","10:26",24,"","10_6","high"
"2469",8,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",19,"target",7,0.368421052631579,"2025-02-15","10:26",24,"","10_6","high"
"2470",8,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",19,"target",0,0.368421052631579,"2025-02-15","10:26",24,"","10_6","high"
"2471",8,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",19,"companion",12,0.368421052631579,"2025-02-15","10:26",24,"","10_6","high"
"2472",8,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",19,"companion",0,0.368421052631579,"2025-02-15","10:26",24,"","10_6","high"
"2473",7,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",14,"target",3,0.214285714285714,"2025-02-15","16:16",24,"","10_6","high"
"2474",7,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",14,"target",0,0.214285714285714,"2025-02-15","16:16",24,"","10_6","high"
"2475",7,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",14,"companion",11,0.214285714285714,"2025-02-15","16:16",24,"","10_6","high"
"2476",7,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",14,"companion",0,0.214285714285714,"2025-02-15","16:16",24,"","10_6","high"
"2477",1,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",5,"target",2,0.4,"2025-02-15","10:26",24,"","10_6","high"
"2478",1,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",5,"target",0,0.4,"2025-02-15","10:26",24,"","10_6","high"
"2479",1,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",5,"companion",3,0.4,"2025-02-15","10:26",24,"","10_6","high"
"2480",1,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",5,"companion",1,0.4,"2025-02-15","10:26",24,"","10_6","high"
"2481",2,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",6,"target",1,0.166666666666667,"2025-02-15","10:26",24,"","10_6","high"
"2482",2,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",6,"target",0,0.166666666666667,"2025-02-15","10:26",24,"","10_6","high"
"2483",2,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",6,"companion",5,0.166666666666667,"2025-02-15","10:26",24,"","10_6","high"
"2484",2,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",6,"companion",0,0.166666666666667,"2025-02-15","10:26",24,"","10_6","high"
"2485",4,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",7,"target",0,0,"2025-02-15","10:26",24,"","10_6","high"
"2486",4,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",7,"target",0,0,"2025-02-15","10:26",24,"","10_6","high"
"2487",4,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",7,"companion",7,0,"2025-02-15","10:26",24,"","10_6","high"
"2488",4,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",7,"companion",0,0,"2025-02-15","10:26",24,"","10_6","high"
"2489",3,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",8,"target",1,0.125,"2025-02-15","10:26",24,"","10_6","high"
"2490",3,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",8,"target",0,0.125,"2025-02-15","10:26",24,"","10_6","high"
"2491",3,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",8,"companion",7,0.125,"2025-02-15","10:26",24,"","10_6","high"
"2492",3,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",8,"companion",0,0.125,"2025-02-15","10:26",24,"","10_6","high"
"2493",5,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",14,"target",1,0.0714285714285714,"2025-02-15","10:26",24,"","10_6","high"
"2494",5,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",14,"target",0,0.0714285714285714,"2025-02-15","10:26",24,"","10_6","high"
"2495",5,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",14,"companion",13,0.0714285714285714,"2025-02-15","10:26",24,"","10_6","high"
"2496",5,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",14,"companion",0,0.0714285714285714,"2025-02-15","10:26",24,"","10_6","high"
"2497",6,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",13,"target",4,0.307692307692308,"2025-02-15","10:26",24,"","10_6","high"
"2498",6,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",13,"target",0,0.307692307692308,"2025-02-15","10:26",24,"","10_6","high"
"2499",6,"10","6","Dissimilar","orange",10,"light_blue","40","stingless",13,"companion",9,0.307692307692308,"2025-02-15","10:26",24,"","10_6","high"
"2500",6,"10","6","Dissimilar","orange",10,"light_blue","40","honeybee",13,"companion",0,0.307692307692308,"2025-02-15","10:26",24,"","10_6","high"
"2501",12,"9","7","Dissimilar","orange",10,"dark_blue","20","stingless",24,"target",12,0.5,"2025-02-15","10:27",24,"","9_7","low"
"2502",12,"9","7","Dissimilar","orange",10,"dark_blue","20","honeybee",24,"target",0,0.5,"2025-02-15","10:27",24,"","9_7","low"
"2503",12,"9","7","Dissimilar","orange",10,"dark_blue","20","stingless",24,"companion",12,0.5,"2025-02-15","10:27",24,"","9_7","low"
"2504",12,"9","7","Dissimilar","orange",10,"dark_blue","20","honeybee",24,"companion",0,0.5,"2025-02-15","10:27",24,"","9_7","low"
"2505",11,"9","7","Dissimilar","orange",10,"dark_blue","20","stingless",38,"target",22,0.578947368421053,"2025-02-15","10:27",24,"","9_7","low"
"2506",11,"9","7","Dissimilar","orange",10,"dark_blue","20","honeybee",38,"target",0,0.578947368421053,"2025-02-15","10:27",24,"","9_7","low"
"2507",11,"9","7","Dissimilar","orange",10,"dark_blue","20","stingless",38,"companion",16,0.578947368421053,"2025-02-15","10:27",24,"","9_7","low"
"2508",11,"9","7","Dissimilar","orange",10,"dark_blue","20","honeybee",38,"companion",0,0.578947368421053,"2025-02-15","10:27",24,"","9_7","low"
"2509",10,"9","7","Dissimilar","orange",10,"dark_blue","20","stingless",39,"target",15,0.384615384615385,"2025-02-15","10:27",24," ","9_7","low"
"2510",10,"9","7","Dissimilar","orange",10,"dark_blue","20","honeybee",39,"target",0,0.384615384615385,"2025-02-15","10:27",24," ","9_7","low"
"2511",10,"9","7","Dissimilar","orange",10,"dark_blue","20","stingless",39,"companion",24,0.384615384615385,"2025-02-15","10:27",24," ","9_7","low"
"2512",10,"9","7","Dissimilar","orange",10,"dark_blue","20","honeybee",39,"companion",0,0.384615384615385,"2025-02-15","10:27",24," ","9_7","low"
"2513",9,"9","7","Dissimilar","orange",10,"dark_blue","20","stingless",28,"target",17,0.607142857142857,"2025-02-15","10:27",24,"","9_7","low"
"2514",9,"9","7","Dissimilar","orange",10,"dark_blue","20","honeybee",28,"target",1,0.607142857142857,"2025-02-15","10:27",24,"","9_7","low"
"2515",9,"9","7","Dissimilar","orange",10,"dark_blue","20","stingless",28,"companion",11,0.607142857142857,"2025-02-15","10:27",24,"","9_7","low"
"2516",9,"9","7","Dissimilar","orange",10,"dark_blue","20","honeybee",28,"companion",0,0.607142857142857,"2025-02-15","10:27",24,"","9_7","low"
"2517",8,"9","7","Dissimilar","orange",10,"dark_blue","20","stingless",32,"target",17,0.53125,"2025-02-15","10:27",24,"","9_7","low"
"2518",8,"9","7","Dissimilar","orange",10,"dark_blue","20","honeybee",32,"target",0,0.53125,"2025-02-15","10:27",24,"","9_7","low"
"2519",8,"9","7","Dissimilar","orange",10,"dark_blue","20","stingless",32,"companion",15,0.53125,"2025-02-15","10:27",24,"","9_7","low"
"2520",8,"9","7","Dissimilar","orange",10,"dark_blue","20","honeybee",32,"companion",0,0.53125,"2025-02-15","10:27",24,"","9_7","low"
"2521",7,"9","7","Dissimilar","orange",10,"dark_blue","20","stingless",24,"target",15,0.625,"2025-02-15","10:27",24,"","9_7","low"
"2522",7,"9","7","Dissimilar","orange",10,"dark_blue","20","honeybee",24,"target",0,0.625,"2025-02-15","10:27",24,"","9_7","low"
"2523",7,"9","7","Dissimilar","orange",10,"dark_blue","20","stingless",24,"companion",9,0.625,"2025-02-15","10:27",24,"","9_7","low"
"2524",7,"9","7","Dissimilar","orange",10,"dark_blue","20","honeybee",24,"companion",0,0.625,"2025-02-15","10:27",24,"","9_7","low"
"2525",6,"9","7","Dissimilar","orange",10,"dark_blue","20","stingless",43,"target",21,0.488372093023256,"2025-02-15","10:27",24,"","9_7","low"
"2526",6,"9","7","Dissimilar","orange",10,"dark_blue","20","honeybee",43,"target",0,0.488372093023256,"2025-02-15","10:27",24,"","9_7","low"
"2527",6,"9","7","Dissimilar","orange",10,"dark_blue","20","stingless",43,"companion",22,0.488372093023256,"2025-02-15","10:27",24,"","9_7","low"
"2528",6,"9","7","Dissimilar","orange",10,"dark_blue","20","honeybee",43,"companion",0,0.488372093023256,"2025-02-15","10:27",24,"","9_7","low"
"2529",5,"9","7","Dissimilar","orange",10,"dark_blue","20","stingless",22,"target",9,0.409090909090909,"2025-02-15","10:27",24,"","9_7","low"
"2530",5,"9","7","Dissimilar","orange",10,"dark_blue","20","honeybee",22,"target",0,0.409090909090909,"2025-02-15","10:27",24,"","9_7","low"
"2531",5,"9","7","Dissimilar","orange",10,"dark_blue","20","stingless",22,"companion",13,0.409090909090909,"2025-02-15","10:27",24,"","9_7","low"
"2532",5,"9","7","Dissimilar","orange",10,"dark_blue","20","honeybee",22,"companion",0,0.409090909090909,"2025-02-15","10:27",24,"","9_7","low"
"2533",2,"9","7","Dissimilar","orange",10,"dark_blue","20","stingless",19,"target",7,0.368421052631579,"2025-02-15","10:27",24,"","9_7","low"
